workerid	adjective	quiz_response	relevant_adjective	text	enteredText	response	correct_response	slide_number	predicate2	predicate1	correct	glabOrRofkyFirst	glabOrColorFirst	rofkyOrColorFirst
6	glab	first	NA	NA	NA	NA	first	24	NA	NA	NA	NA	NA	NA
6	glab	second	NA	NA	NA	NA	second	25	NA	NA	NA	NA	NA	NA
6	rofky	first	NA	NA	NA	NA	first	26	NA	NA	NA	NA	NA	NA
6	rofky	second	NA	NA	NA	NA	second	27	NA	NA	NA	NA	NA	NA
6	glab	first	NA	NA	NA	NA	first	28	NA	NA	NA	NA	NA	NA
6	glab	first	NA	NA	NA	NA	first	29	NA	NA	NA	NA	NA	NA
6	rofky	second	NA	NA	NA	NA	second	30	NA	NA	NA	NA	NA	NA
6	glab	second	NA	NA	NA	NA	second	31	NA	NA	NA	NA	NA	NA
6	rofky	second	NA	NA	NA	NA	second	32	NA	NA	NA	NA	NA	NA
6	rofky	second	NA	NA	NA	NA	second	33	NA	NA	NA	NA	NA	NA
6	rofky	first	NA	NA	NA	NA	first	34	NA	NA	NA	NA	NA	NA
6	glab	first	NA	NA	NA	NA	first	35	NA	NA	NA	NA	NA	NA
6	glab	first	NA	NA	NA	NA	first	36	NA	NA	NA	NA	NA	NA
6	rofky	second	NA	NA	NA	NA	second	37	NA	NA	NA	NA	NA	NA
6	glab	second	NA	NA	NA	NA	second	38	NA	NA	NA	NA	NA	NA
6	rofky	second	NA	NA	NA	NA	second	39	NA	NA	NA	NA	NA	NA
6	glab	second	NA	NA	NA	NA	second	40	NA	NA	NA	NA	NA	NA
6	rofky	second	NA	NA	NA	NA	first	41	NA	NA	NA	NA	NA	NA
6	glab	second	NA	NA	NA	NA	second	42	NA	NA	NA	NA	NA	NA
6	rofky	first	NA	NA	NA	NA	first	43	NA	NA	NA	NA	NA	NA
6	rofky	second	NA	NA	NA	NA	second	44	NA	NA	NA	NA	NA	NA
6	glab	first	NA	NA	NA	NA	first	45	NA	NA	NA	NA	NA	NA
6	rofky	second	NA	NA	NA	NA	second	46	NA	NA	NA	NA	NA	NA
6	rofky	second	NA	NA	NA	NA	second	47	NA	NA	NA	NA	NA	NA
6	glab	first	NA	NA	NA	NA	first	48	NA	NA	NA	NA	NA	NA
6	glab	second	NA	NA	NA	NA	second	49	NA	NA	NA	NA	NA	NA
6	glab	second	NA	NA	NA	NA	second	50	NA	NA	NA	NA	NA	NA
6	glab	second	NA	NA	NA	NA	second	51	NA	NA	NA	NA	NA	NA
6	glab	first	NA	NA	NA	NA	first	52	NA	NA	NA	NA	NA	NA
6	NA	NA	NA	NA	the green spaceship  	NA	NA	54	NA	NA	correct	Q_	R_COLOR	S_COLOR
6	NA	NA	NA	NA	the rofky spaceship  	NA	NA	55	NA	NA	inconsistent	Q_rofky	R_	S_rofky
6	NA	NA	NA	NA	the glab blue spaceship 	NA	NA	56	NA	NA	underspecified	Q_glab	R_glab_COLOR	S_COLOR
6	NA	NA	NA	NA	the green glab spaceship 	NA	NA	57	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
6	NA	NA	NA	NA	the green glab spaceship 	NA	NA	58	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
6	NA	NA	NA	NA	the red rofky glab spaceship	NA	NA	59	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_COLOR_rofky
6	NA	NA	NA	NA	the red rofky spaceship 	NA	NA	60	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
6	NA	NA	NA	NA	the blue spaceship  	NA	NA	61	NA	NA	correct	Q_	R_COLOR	S_COLOR
6	NA	NA	NA	NA	the red rofky spaceship 	NA	NA	62	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
6	NA	NA	NA	NA	the green glab rofky spaceship	NA	NA	63	NA	NA	correct	Q_glab_rofky	R_COLOR_glab	S_COLOR_rofky
6	NA	NA	NA	NA	the green rofky glab spaceship	NA	NA	64	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_COLOR_rofky
6	NA	NA	NA	NA	the blue rofky spaceship 	NA	NA	65	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
6	NA	NA	NA	NA	the red rofky glab spaceship	NA	NA	66	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_COLOR_rofky
6	NA	NA	NA	NA	the blue glab spaceship 	NA	NA	67	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
6	NA	NA	NA	NA	the rofky glab blue spaceship	NA	NA	68	NA	NA	correct	Q_rofky_glab	R_glab_COLOR	S_rofky_COLOR
6	NA	NA	NA	NA	the green spaceship  	NA	NA	69	NA	NA	correct	Q_	R_COLOR	S_COLOR
6	NA	NA	NA	NA	the red spaceship  	NA	NA	70	NA	NA	correct	Q_	R_COLOR	S_COLOR
6	NA	NA	NA	NA	the red rofky spaceship 	NA	NA	71	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
6	NA	NA	NA	NA	the glab red rofky spaceship	NA	NA	72	NA	NA	underspecified	Q_glab_rofky	R_glab_COLOR	S_COLOR_rofky
6	NA	NA	NA	NA	the rofky green spaceship 	NA	NA	73	NA	NA	correct	Q_rofky	R_COLOR	S_rofky_COLOR
6	NA	NA	NA	NA	the rofky blue spaceship 	NA	NA	74	NA	NA	inconsistent	Q_rofky	R_COLOR	S_rofky_COLOR
6	NA	NA	NA	NA	the rofky glab blue spaceship	NA	NA	75	NA	NA	correct	Q_rofky_glab	R_glab_COLOR	S_rofky_COLOR
6	NA	NA	NA	NA	the blue rofky glab spaceship	NA	NA	76	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_COLOR_rofky
6	NA	NA	NA	NA	the green glab rofky spaceship	NA	NA	77	NA	NA	inconsistent	Q_glab_rofky	R_COLOR_glab	S_COLOR_rofky
6	NA	NA	NA	NA	the red glab rofky spaceship	NA	NA	78	NA	NA	correct	Q_glab_rofky	R_COLOR_glab	S_COLOR_rofky
6	NA	NA	NA	NA	the green rofky glab spaceship	NA	NA	79	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_COLOR_rofky
6	NA	NA	NA	NA	the green rofky glab spaceship	NA	NA	81	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_COLOR_rofky
6	NA	NA	NA	NA	the blue rofky spaceship	NA	NA	82	NA	NA	underspecified	Q_rofky	R_COLOR	S_COLOR_rofky
6	NA	NA	NA	NA	the red spaceship	NA	NA	83	NA	NA	correct	Q_	R_COLOR	S_COLOR
6	NA	NA	NA	NA	the green spaceship	NA	NA	84	NA	NA	correct	Q_	R_COLOR	S_COLOR
6	NA	NA	NA	NA	the blue glab rofky spaceship	NA	NA	85	NA	NA	correct	Q_glab_rofky	R_COLOR_glab	S_COLOR_rofky
6	NA	NA	NA	NA	the red glab rofky spacreship	NA	NA	86	NA	NA	correct	Q_glab_rofky	R_COLOR_glab	S_COLOR_rofky
6	NA	NA	NA	NA	the glab blue spaceship	NA	NA	87	NA	NA	correct	Q_glab	R_glab_COLOR	S_COLOR
6	NA	NA	NA	NA	the rofky glab spaceship	NA	NA	88	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
6	NA	NA	NA	NA	the red rofky spaceship	NA	NA	89	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
6	NA	NA	NA	NA	the rofky glab spaceship	NA	NA	90	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
6	NA	NA	NA	NA	the green glab spaceship	NA	NA	91	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
6	NA	NA	NA	NA	the glab blue spaceship	NA	NA	92	NA	NA	correct	Q_glab	R_glab_COLOR	S_COLOR
6	NA	NA	NA	NA	the green rofky spaceship	NA	NA	93	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
6	NA	NA	NA	NA	the green glab spaceship	NA	NA	94	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
6	NA	NA	NA	NA	the rofky glab spaceship	NA	NA	95	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
6	NA	NA	NA	NA	the glab rofky spaceship	NA	NA	96	NA	NA	correct	Q_glab_rofky	R_glab	S_rofky
6	NA	NA	NA	NA	the red spaceship	NA	NA	97	NA	NA	correct	Q_	R_COLOR	S_COLOR
6	NA	NA	NA	NA	the green spaceship	NA	NA	98	NA	NA	correct	Q_	R_COLOR	S_COLOR
6	NA	NA	NA	NA	the glab green spaceship	NA	NA	99	NA	NA	correct	Q_glab	R_glab_COLOR	S_COLOR
6	NA	NA	NA	NA	the glab rofky spaceship	NA	NA	100	NA	NA	correct	Q_glab_rofky	R_glab	S_rofky
6	NA	NA	NA	NA	the blue spaceship	NA	NA	101	NA	NA	correct	Q_	R_COLOR	S_COLOR
6	NA	NA	NA	NA	the red rofky spaceship	NA	NA	102	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
6	NA	NA	NA	NA	the rofky glab spaceship	NA	NA	103	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
6	NA	NA	NA	NA	the rofky glab spaceship	NA	NA	104	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
6	NA	NA	NA	NA	the rofky glab spaceship	NA	NA	105	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
6	NA	NA	NA	NA	the blue glab spaceship	NA	NA	106	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
6	NA	NA	NA	NA	the glab spaceship	NA	NA	108	NA	NA	correct	Q_glab	R_glab	S_
6	NA	NA	rofky	Wow, so many fins &#8210; I like this...	NA	1	NA	135	green	rofky	NA	NA	NA	NA
6	NA	NA	glab	My first ship had the same shape as this...	NA	0.95	NA	136	blue	glab	NA	NA	NA	NA
6	NA	NA	blue	I like ships that have the same color as I have, like this...	NA	1	NA	137	blue	glab	NA	NA	NA	NA
6	NA	NA	glab	For long distances, I use rockets. The best one is this...	NA	1	NA	138	red	glab	NA	NA	NA	NA
6	NA	NA	rofky	The more spikes, the better. My favorite one is this...	NA	1	NA	139	glab	rofky	NA	NA	NA	NA
6	NA	NA	rofky	Ugh, too many fins &#8210; I hate flying this...	NA	0	NA	140	rofky	green	NA	NA	NA	NA
6	NA	NA	rofky	I really don&quotechart like ships with many spikes, like this...	NA	0	NA	141	rofky	glab	NA	NA	NA	NA
6	NA	NA	NONE	My friend used to fly this...	NA	1	NA	142	red	glab	NA	NA	NA	NA
6	NA	NA	glab	Humans think all our ships look like rockets, like this...	NA	0	NA	143	glab	green	NA	NA	NA	NA
6	NA	NA	NONE	On our planet, many aliens fly ships like this...	NA	0	NA	144	rofky	red	NA	NA	NA	NA
6	NA	NA	green	What a nice color. I like flying this...	NA	0	NA	145	rofky	green	NA	NA	NA	NA
6	NA	NA	NA	NA	NA	1	NA	147	blue	rofky	NA	NA	NA	NA
6	NA	NA	NA	NA	NA	0	NA	148	small	glab	NA	NA	NA	NA
6	NA	NA	NA	NA	NA	0	NA	149	glab	blue	NA	NA	NA	NA
6	NA	NA	NA	NA	NA	1	NA	150	red	big	NA	NA	NA	NA
6	NA	NA	NA	NA	NA	0	NA	151	small	rofky	NA	NA	NA	NA
6	NA	NA	NA	NA	NA	0	NA	152	rofky	red	NA	NA	NA	NA
6	NA	NA	NA	NA	NA	0	NA	153	rofky	green	NA	NA	NA	NA
6	NA	NA	NA	NA	NA	1	NA	154	rofky	big	NA	NA	NA	NA
6	NA	NA	NA	NA	NA	0	NA	155	glab	green	NA	NA	NA	NA
6	NA	NA	NA	NA	NA	0	NA	156	big	glab	NA	NA	NA	NA
6	NA	NA	NA	NA	NA	1	NA	157	red	glab	NA	NA	NA	NA
6	NA	NA	NA	NA	NA	1	NA	158	green	small	NA	NA	NA	NA
6	NA	NA	NA	NA	NA	1	NA	159	glab	rofky	NA	NA	NA	NA
6	NA	NA	NA	NA	NA	1	NA	160	green	big	NA	NA	NA	NA
7	rofky	second	NA	NA	NA	NA	second	5	NA	NA	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	first	6	NA	NA	NA	NA	NA	NA
7	rofky	second	NA	NA	NA	NA	second	7	NA	NA	NA	NA	NA	NA
7	rofky	first	NA	NA	NA	NA	first	8	NA	NA	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	second	9	NA	NA	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	first	10	NA	NA	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	second	11	NA	NA	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	first	12	NA	NA	NA	NA	NA	NA
7	rofky	second	NA	NA	NA	NA	second	13	NA	NA	NA	NA	NA	NA
7	rofky	second	NA	NA	NA	NA	second	14	NA	NA	NA	NA	NA	NA
7	rofky	second	NA	NA	NA	NA	second	15	NA	NA	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	second	16	NA	NA	NA	NA	NA	NA
7	rofky	second	NA	NA	NA	NA	first	17	NA	NA	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	second	18	NA	NA	NA	NA	NA	NA
7	rofky	first	NA	NA	NA	NA	first	19	NA	NA	NA	NA	NA	NA
7	rofky	second	NA	NA	NA	NA	second	20	NA	NA	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	second	21	NA	NA	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	first	22	NA	NA	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	first	23	NA	NA	NA	NA	NA	NA
7	rofky	first	NA	NA	NA	NA	first	24	NA	NA	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	first	25	NA	NA	NA	NA	NA	NA
7	rofky	first	NA	NA	NA	NA	first	26	NA	NA	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	first	27	NA	NA	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	second	28	NA	NA	NA	NA	NA	NA
7	rofky	second	NA	NA	NA	NA	second	29	NA	NA	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	second	30	NA	NA	NA	NA	NA	NA
7	rofky	first	NA	NA	NA	NA	first	31	NA	NA	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	first	32	NA	NA	NA	NA	NA	NA
7	rofky	first	NA	NA	NA	NA	first	33	NA	NA	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	first	34	NA	NA	NA	NA	NA	NA
7	rofky	first	NA	NA	NA	NA	first	35	NA	NA	NA	NA	NA	NA
7	rofky	second	NA	NA	NA	NA	first	36	NA	NA	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	second	37	NA	NA	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	second	38	NA	NA	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	first	39	NA	NA	NA	NA	NA	NA
7	rofky	second	NA	NA	NA	NA	second	40	NA	NA	NA	NA	NA	NA
7	rofky	first	NA	NA	NA	NA	first	41	NA	NA	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	first	42	NA	NA	NA	NA	NA	NA
7	rofky	second	NA	NA	NA	NA	second	43	NA	NA	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	first	44	NA	NA	NA	NA	NA	NA
7	rofky	first	NA	NA	NA	NA	first	45	NA	NA	NA	NA	NA	NA
7	rofky	second	NA	NA	NA	NA	second	46	NA	NA	NA	NA	NA	NA
7	rofky	first	NA	NA	NA	NA	first	47	NA	NA	NA	NA	NA	NA
7	glab	second	NA	NA	NA	NA	second	48	NA	NA	NA	NA	NA	NA
7	rofky	first	NA	NA	NA	NA	first	49	NA	NA	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	first	50	NA	NA	NA	NA	NA	NA
7	rofky	first	NA	NA	NA	NA	first	51	NA	NA	NA	NA	NA	NA
7	glab	first	NA	NA	NA	NA	first	52	NA	NA	NA	NA	NA	NA
7	NA	NA	NA	NA	the green glab spaceship 	NA	NA	54	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
7	NA	NA	NA	NA	the blue rofky glab spaceship	NA	NA	55	NA	NA	inconsistent	Q_rofky_glab	R_COLOR_glab	S_COLOR_rofky
7	NA	NA	NA	NA	the rofky spaceship  	NA	NA	56	NA	NA	correct	Q_rofky	R_	S_rofky
7	NA	NA	NA	NA	the green spaceship  	NA	NA	57	NA	NA	correct	Q_	R_COLOR	S_COLOR
7	NA	NA	NA	NA	the rofky spaceship  	NA	NA	58	NA	NA	correct	Q_rofky	R_	S_rofky
7	NA	NA	NA	NA	the glab spaceship  	NA	NA	59	NA	NA	correct	Q_glab	R_glab	S_
7	NA	NA	NA	NA	the red glab rofky spaceship	NA	NA	60	NA	NA	correct	Q_glab_rofky	R_COLOR_glab	S_COLOR_rofky
7	NA	NA	NA	NA	the red rofky glab spaceship	NA	NA	61	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_COLOR_rofky
7	NA	NA	NA	NA	the red spaceship  	NA	NA	62	NA	NA	correct	Q_	R_COLOR	S_COLOR
7	NA	NA	NA	NA	the rofky glab spaceship 	NA	NA	63	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
7	NA	NA	NA	NA	the blue rofky spaceship 	NA	NA	64	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
7	NA	NA	NA	NA	the glab blue spaceship 	NA	NA	65	NA	NA	correct	Q_glab	R_glab_COLOR	S_COLOR
7	NA	NA	NA	NA	the red rofky spaceship 	NA	NA	66	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
7	NA	NA	NA	NA	the rofky glab spaceship 	NA	NA	67	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
7	NA	NA	NA	NA	the red rofky spaceship 	NA	NA	68	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
7	NA	NA	NA	NA	the blue rofky spaceship 	NA	NA	69	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
7	NA	NA	NA	NA	the blue rofky spaceship 	NA	NA	70	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
7	NA	NA	NA	NA	the green rofky glab spaceship	NA	NA	71	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_COLOR_rofky
7	NA	NA	NA	NA	the green glab rofky spaceship	NA	NA	72	NA	NA	correct	Q_glab_rofky	R_COLOR_glab	S_COLOR_rofky
7	NA	NA	NA	NA	the glab rofky spaceship 	NA	NA	73	NA	NA	correct	Q_glab_rofky	R_glab	S_rofky
7	NA	NA	NA	NA	the blue rofky glab spaceship	NA	NA	74	NA	NA	correct	Q_rofky_glab	R_COLOR_glab	S_COLOR_rofky
7	NA	NA	NA	NA	the glab green spaceship 	NA	NA	75	NA	NA	correct	Q_glab	R_glab_COLOR	S_COLOR
7	NA	NA	NA	NA	the rofky spaceship  	NA	NA	76	NA	NA	correct	Q_rofky	R_	S_rofky
7	NA	NA	NA	NA	the glab rofky spaceship 	NA	NA	77	NA	NA	correct	Q_glab_rofky	R_glab	S_rofky
7	NA	NA	NA	NA	the rofky spaceship  	NA	NA	78	NA	NA	correct	Q_rofky	R_	S_rofky
7	NA	NA	NA	NA	the green rofky spaceship 	NA	NA	79	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
7	NA	NA	NA	NA	The rofky spaceship	NA	NA	81	NA	NA	correct	Q_rofky	R_	S_rofky
7	NA	NA	NA	NA	the green spaceship	NA	NA	82	NA	NA	correct	Q_	R_COLOR	S_COLOR
7	NA	NA	NA	NA	the red spaceship	NA	NA	83	NA	NA	correct	Q_	R_COLOR	S_COLOR
7	NA	NA	NA	NA	the blue spaceship	NA	NA	84	NA	NA	correct	Q_	R_COLOR	S_COLOR
7	NA	NA	NA	NA	the green glab spaceship	NA	NA	85	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
7	NA	NA	NA	NA	the rofky spaceship	NA	NA	86	NA	NA	correct	Q_rofky	R_	S_rofky
7	NA	NA	NA	NA	the glab spaceship	NA	NA	87	NA	NA	correct	Q_glab	R_glab	S_
7	NA	NA	NA	NA	The red rofky spaceship	NA	NA	88	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
7	NA	NA	NA	NA	The green rofky spaceship	NA	NA	89	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
7	NA	NA	NA	NA	The glab rofky spaceship	NA	NA	90	NA	NA	correct	Q_glab_rofky	R_glab	S_rofky
7	NA	NA	NA	NA	The rofky spaceship	NA	NA	91	NA	NA	correct	Q_rofky	R_	S_rofky
7	NA	NA	NA	NA	the green rofky spaceship	NA	NA	92	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
7	NA	NA	NA	NA	the red rofky spaceship	NA	NA	93	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
7	NA	NA	NA	NA	The glab rofky spaceship	NA	NA	94	NA	NA	correct	Q_glab_rofky	R_glab	S_rofky
7	NA	NA	NA	NA	The red spaceship	NA	NA	95	NA	NA	correct	Q_	R_COLOR	S_COLOR
7	NA	NA	NA	NA	The green glab spaceship	NA	NA	96	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
7	NA	NA	NA	NA	the blue rofky spaceship	NA	NA	97	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
7	NA	NA	NA	NA	The glab rofky spaceship	NA	NA	98	NA	NA	correct	Q_glab_rofky	R_glab	S_rofky
7	NA	NA	NA	NA	the blue rofky spaceship	NA	NA	99	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
7	NA	NA	NA	NA	the red rofky spaceship	NA	NA	100	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
7	NA	NA	NA	NA	the blue glab spaceship	NA	NA	101	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
7	NA	NA	NA	NA	the rofky glab spaceship	NA	NA	102	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
7	NA	NA	NA	NA	the glab rofky spaceship	NA	NA	103	NA	NA	correct	Q_glab_rofky	R_glab	S_rofky
7	NA	NA	NA	NA	the rofky spaceship	NA	NA	104	NA	NA	correct	Q_rofky	R_	S_rofky
7	NA	NA	NA	NA	the glab rofky spaceship	NA	NA	105	NA	NA	correct	Q_glab_rofky	R_glab	S_rofky
7	NA	NA	NA	NA	the red rofky spaceship	NA	NA	106	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
7	NA	NA	NA	NA	the glab spaceship	NA	NA	108	NA	NA	correct	Q_glab	R_glab	S_
7	NA	NA	NONE	My friend used to fly this...	NA	0.83	NA	135	rofky	blue	NA	NA	NA	NA
7	NA	NA	NONE	On our planet, many aliens fly ships like this...	NA	0.13	NA	136	glab	blue	NA	NA	NA	NA
7	NA	NA	glab	Wow, so many fins &#8210; I like this...	NA	0.17	NA	137	glab	blue	NA	NA	NA	NA
7	NA	NA	green	I like ships that have the same color as I have, like this...	NA	0.18	NA	138	green	rofky	NA	NA	NA	NA
7	NA	NA	rofky	My first ship had the same shape as this...	NA	0.11	NA	139	blue	rofky	NA	NA	NA	NA
7	NA	NA	glab	Ugh, too many fins &#8210; I hate flying this...	NA	0.14	NA	140	glab	blue	NA	NA	NA	NA
7	NA	NA	rofky	Humans think all our ships look like rockets, like this...	NA	0.15	NA	141	blue	rofky	NA	NA	NA	NA
7	NA	NA	rofky	For long distances, I use rockets. The best one is this...	NA	0.81	NA	142	rofky	blue	NA	NA	NA	NA
7	NA	NA	blue	What a nice color. I like flying this...	NA	0.13	NA	143	glab	blue	NA	NA	NA	NA
7	NA	NA	glab	I really don&quotechart like ships with many spikes, like this...	NA	0.18	NA	144	glab	rofky	NA	NA	NA	NA
7	NA	NA	glab	The more spikes, the better. My favorite one is this...	NA	0.84	NA	145	glab	rofky	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	0.18	NA	147	glab	green	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	0.2	NA	148	big	green	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	0.85	NA	149	rofky	glab	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	0.83	NA	150	glab	big	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	0.88	NA	151	rofky	red	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	0.79	NA	152	big	red	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	0.84	NA	153	rofky	blue	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	0.86	NA	154	blue	big	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	0.84	NA	155	rofky	green	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	0.87	NA	156	glab	blue	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	0.84	NA	157	glab	red	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	0.87	NA	158	rofky	small	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	0.11	NA	159	big	rofky	NA	NA	NA	NA
7	NA	NA	NA	NA	NA	0.81	NA	160	glab	small	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	first	5	NA	NA	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	second	6	NA	NA	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	first	7	NA	NA	NA	NA	NA	NA
8	rofky	first	NA	NA	NA	NA	first	8	NA	NA	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	first	9	NA	NA	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	first	10	NA	NA	NA	NA	NA	NA
8	rofky	second	NA	NA	NA	NA	second	11	NA	NA	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	second	12	NA	NA	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	second	13	NA	NA	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	first	14	NA	NA	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	second	15	NA	NA	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	second	16	NA	NA	NA	NA	NA	NA
8	rofky	first	NA	NA	NA	NA	second	17	NA	NA	NA	NA	NA	NA
8	rofky	second	NA	NA	NA	NA	second	18	NA	NA	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	second	19	NA	NA	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	second	20	NA	NA	NA	NA	NA	NA
8	rofky	first	NA	NA	NA	NA	first	21	NA	NA	NA	NA	NA	NA
8	rofky	first	NA	NA	NA	NA	first	22	NA	NA	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	second	23	NA	NA	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	second	24	NA	NA	NA	NA	NA	NA
8	rofky	first	NA	NA	NA	NA	first	25	NA	NA	NA	NA	NA	NA
8	rofky	first	NA	NA	NA	NA	first	26	NA	NA	NA	NA	NA	NA
8	rofky	first	NA	NA	NA	NA	first	27	NA	NA	NA	NA	NA	NA
8	rofky	second	NA	NA	NA	NA	first	28	NA	NA	NA	NA	NA	NA
8	rofky	second	NA	NA	NA	NA	second	29	NA	NA	NA	NA	NA	NA
8	rofky	second	NA	NA	NA	NA	second	30	NA	NA	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	second	31	NA	NA	NA	NA	NA	NA
8	rofky	second	NA	NA	NA	NA	second	32	NA	NA	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	first	33	NA	NA	NA	NA	NA	NA
8	rofky	second	NA	NA	NA	NA	first	34	NA	NA	NA	NA	NA	NA
8	rofky	second	NA	NA	NA	NA	second	35	NA	NA	NA	NA	NA	NA
8	rofky	first	NA	NA	NA	NA	first	36	NA	NA	NA	NA	NA	NA
8	rofky	first	NA	NA	NA	NA	first	37	NA	NA	NA	NA	NA	NA
8	rofky	first	NA	NA	NA	NA	first	38	NA	NA	NA	NA	NA	NA
